title_id,title,language,category,registration_year
T02021,New Post Daily,Marathi,Digest,2015
T02022,New Post Journal,Kannada,Newspaper,2006
T02023,New Post Live,Urdu,Bulletin,2009
T02024,New Post Monthly,Gujarati,Newspaper,2019
T02025,New Post Report,Malayalam,Bulletin,2022
T02026,New Post Today,Gujarati,Bulletin,2005
T02027,New Post Update,Urdu,Newspaper,2011
T02028,New Post Weekly,Gujarati,Digest,2000
T02029,New Prabhat,Marathi,Newspaper,2008
T02030,New Prabhat Bulletin,Telugu,Periodical,2021
T02031,New Prabhat Daily,Telugu,Journal,2018
T02032,New Prabhat Journal,Gujarati,Bulletin,2000
T02033,New Prabhat Live,Hindi,Newspaper,2017
T02034,New Prabhat Monthly,Bengali,Digest,2017
T02035,New Prabhat Report,Punjabi,Periodical,2011
T02036,New Prabhat Today,Bengali,Magazine,2019
T02037,New Prabhat Update,Gujarati,Journal,2012
T02038,New Prabhat Weekly,Punjabi,Newspaper,2008
T02039,New Prakash,Marathi,Journal,2016
T02040,New Prakash Bulletin,Hindi,Bulletin,2002
T02041,New Prakash Daily,Malayalam,Periodical,2010
T02042,New Prakash Journal,Hindi,Bulletin,2008
T02043,New Prakash Live,Malayalam,Bulletin,2008
T02044,New Prakash Monthly,Kannada,Journal,2018
T02045,New Prakash Report,Kannada,Magazine,2024
T02046,New Prakash Today,Tamil,Journal,2021
T02047,New Prakash Update,Kannada,Bulletin,2000
T02048,New Prakash Weekly,Kannada,Newspaper,2008
T02049,New Pratidin Sandhya,Hindi,Journal,2020
T02050,New Pratidin Sandhya Bulletin,Gujarati,Digest,2022
T02051,New Pratidin Sandhya Daily,Gujarati,Periodical,2013
T02052,New Pratidin Sandhya Journal,Tamil,Bulletin,2017
T02053,New Pratidin Sandhya Live,English,Digest,2008
T02054,New Pratidin Sandhya Monthly,Gujarati,Periodical,2002
T02055,New Pratidin Sandhya Report,Telugu,Digest,2023
T02056,New Pratidin Sandhya Today,Tamil,Newspaper,2017
T02057,New Pratidin Sandhya Update,Marathi,Journal,2010
T02058,New Pratidin Sandhya Weekly,Tamil,Magazine,2018
T02059,New Samachar,Bengali,Magazine,2023
T02060,New Samachar Bulletin,Urdu,Magazine,2015
T02061,New Samachar Daily,Gujarati,Magazine,2023
T02062,New Samachar Journal,Gujarati,Periodical,2006
T02063,New Samachar Live,Gujarati,Magazine,2007
T02064,New Samachar Monthly,Punjabi,Periodical,2004
T02065,New Samachar Report,Hindi,Newspaper,2002
T02066,New Samachar Today,Urdu,Digest,2015
T02067,New Samachar Update,Punjabi,Newspaper,2024
T02068,New Samachar Weekly,Malayalam,Newspaper,2015
T02069,New Sandesh,Tamil,Bulletin,2010
T02070,New Sandesh Bulletin,Kannada,Bulletin,2008
T02071,New Sandesh Daily,Kannada,Magazine,2024
T02072,New Sandesh Journal,Malayalam,Periodical,2012
T02073,New Sandesh Live,Gujarati,Bulletin,2004
T02074,New Sandesh Monthly,English,Bulletin,2013
T02075,New Sandesh Report,Kannada,Bulletin,2001
T02076,New Sandesh Today,Malayalam,Periodical,2012
T02077,New Sandesh Update,Urdu,Magazine,2014
T02078,New Sandesh Weekly,Hindi,Digest,2016
T02079,New Sandhya,Kannada,Periodical,2022
T02080,New Sandhya Bulletin,English,Newspaper,2021
T02081,New Sandhya Daily,Gujarati,Journal,2018
T02082,New Sandhya Journal,Hindi,Periodical,2011
T02083,New Sandhya Live,Punjabi,Periodical,2005
T02084,New Sandhya Monthly,Malayalam,Periodical,2007
T02085,New Sandhya Report,Bengali,Journal,2019
T02086,New Sandhya Today,Tamil,Periodical,2005
T02087,New Sandhya Update,Kannada,Journal,2006
T02088,New Sandhya Weekly,Telugu,Digest,2024
T02089,New The Hindu,Tamil,Periodical,2012
T02090,New The Hindu Bulletin,Bengali,Journal,2005
T02091,New The Hindu Daily,Punjabi,Magazine,2018
T02092,New The Hindu Journal,Urdu,Magazine,2003
T02093,New The Hindu Live,Bengali,Magazine,2017
T02094,New The Hindu Monthly,Telugu,Journal,2006
T02095,New The Hindu Report,Marathi,Digest,2004
T02096,New The Hindu Today,Kannada,Newspaper,2005
T02097,New The Hindu Update,Telugu,Journal,2004
T02098,New The Hindu Weekly,Urdu,Bulletin,2017
T02099,New Times,Tamil,Journal,2009
T02100,New Times Bulletin,Bengali,Bulletin,2018
T02101,New Times Daily,English,Journal,2003
T02102,New Times Journal,Marathi,Newspaper,2006
T02103,New Times Live,Bengali,Journal,2020
T02104,New Times Monthly,Hindi,Journal,2023
T02105,New Times Report,Tamil,Periodical,2011
T02106,New Times Today,Tamil,Bulletin,2017
T02107,New Times Update,Bengali,Periodical,2000
T02108,New Times Weekly,Telugu,Newspaper,2011
T02109,New Tribune,Urdu,Bulletin,2006
T02110,New Tribune Bulletin,Punjabi,Bulletin,2020
T02111,New Tribune Daily,Urdu,Bulletin,2005
T02112,New Tribune Journal,Bengali,Periodical,2010
T02113,New Tribune Live,Urdu,Bulletin,2015
T02114,New Tribune Monthly,Kannada,Newspaper,2012
T02115,New Tribune Report,Punjabi,Periodical,2014
T02116,New Tribune Today,Urdu,Magazine,2005
T02117,New Tribune Update,Urdu,Periodical,2013
T02118,New Tribune Weekly,Urdu,Bulletin,2018
T02119,New Vartha,Telugu,Newspaper,2002
T02120,New Vartha Bulletin,Marathi,Periodical,2007
T02121,New Vartha Daily,Tamil,Periodical,2020
T02122,New Vartha Journal,Bengali,Digest,2008
T02123,New Vartha Live,Punjabi,Digest,2012
T02124,New Vartha Monthly,Bengali,Journal,2024
T02125,New Vartha Report,Tamil,Digest,2018
T02126,New Vartha Today,Malayalam,Journal,2013
T02127,New Vartha Update,Marathi,Magazine,2000
T02128,New Vartha Weekly,Marathi,Digest,2007
T02129,New Vichar,Urdu,Periodical,2023
T02130,New Vichar Bulletin,Hindi,Magazine,2005
T02131,New Vichar Daily,Telugu,Newspaper,2003
T02132,New Vichar Journal,Hindi,Journal,2017
T02133,New Vichar Live,English,Newspaper,2024
T02134,New Vichar Monthly,Telugu,Bulletin,2024
T02135,New Vichar Report,Hindi,Newspaper,2008
T02136,New Vichar Today,Punjabi,Magazine,2002
T02137,New Vichar Update,Urdu,Journal,2009
T02138,New Vichar Weekly,Gujarati,Magazine,2023
T02139,News,Bengali,Journal,2020
T02140,News Bulletin,Marathi,Magazine,2016
T02141,News Daily,Marathi,Newspaper,2001
T02142,News Journal,Urdu,Periodical,2010
T02143,News Live,Kannada,Journal,2017
T02144,News Monthly,Bengali,Bulletin,2014
T02145,News Report,Marathi,Digest,2017
T02146,News Today,Marathi,Bulletin,2019
T02147,News Update,Kannada,Digest,2023
T02148,News Weekly,Urdu,Bulletin,2013
T02149,Patna Awaaz,Malayalam,Digest,2020
T02150,Patna Bhaskar,Malayalam,Periodical,2011
T02151,Patna Dainik Namaskar,Kannada,Bulletin,2007
T02152,Patna Darpan,Hindi,Journal,2009
T02153,Patna Express,Tamil,Journal,2008
T02154,Patna Herald,Marathi,Periodical,2000
T02155,Patna Indian Express,English,Bulletin,2024
T02156,Patna Jagran,Marathi,Periodical,2009
T02157,Patna Kesari,Kannada,Bulletin,2000
T02158,Patna News,Kannada,Journal,2009
T02159,Patna Patrika,English,Journal,2009
T02160,Patna Post,Punjabi,Magazine,2000
T02161,Patna Prabhat,Malayalam,Periodical,2006
T02162,Patna Prakash,Telugu,Bulletin,2013
T02163,Patna Pratidin Sandhya,Telugu,Magazine,2005
T02164,Patna Samachar,Urdu,Journal,2012
T02165,Patna Sandesh,Gujarati,Periodical,2002
T02166,Patna Sandhya,Telugu,Digest,2007
T02167,Patna The Hindu,Malayalam,Bulletin,2022
T02168,Patna Times,Urdu,Periodical,2009
T02169,Patna Tribune,Urdu,Digest,2017
T02170,Patna Vartha,Bengali,Journal,2006
T02171,Patna Vichar,Hindi,Magazine,2004
T02172,Patrika,Bengali,Newspaper,2020
T02173,Patrika Bulletin,Kannada,Bulletin,2014
T02174,Patrika Daily,Bengali,Digest,2019
T02175,Patrika Journal,Kannada,Magazine,2010
T02176,Patrika Live,English,Magazine,2001
T02177,Patrika Monthly,Malayalam,Newspaper,2005
T02178,Patrika Report,Hindi,Periodical,2008
T02179,Patrika Today,Marathi,Digest,2014
T02180,Patrika Update,English,Magazine,2002
T02181,Patrika Weekly,Marathi,Newspaper,2015
T02182,Post,Gujarati,Periodical,2013
T02183,Post Bulletin,Bengali,Journal,2011
T02184,Post Daily,Kannada,Digest,2001
T02185,Post Journal,Tamil,Newspaper,2024
T02186,Post Live,Marathi,Newspaper,2008
T02187,Post Monthly,Telugu,Newspaper,2017
T02188,Post Report,Kannada,Magazine,2006
T02189,Post Today,Bengali,Journal,2000
T02190,Post Update,Hindi,Digest,2007
T02191,Post Weekly,Telugu,Journal,2007
T02192,Prabhat,English,Magazine,2014
T02193,Prabhat Bulletin,Hindi,Bulletin,2021
T02194,Prabhat Daily,Gujarati,Journal,2012
T02195,Prabhat Journal,Urdu,Periodical,2010
T02196,Prabhat Live,Marathi,Digest,2023
T02197,Prabhat Monthly,English,Digest,2017
T02198,Prabhat Report,Malayalam,Newspaper,2008
T02199,Prabhat Today,Kannada,Digest,2009
T02200,Prabhat Update,Gujarati,Periodical,2001
T02201,Prabhat Weekly,Urdu,Magazine,2003
T02202,Pradesh Awaaz,Gujarati,Digest,2013
T02203,Pradesh Awaaz Bulletin,Tamil,Newspaper,2005
T02204,Pradesh Awaaz Daily,Bengali,Bulletin,2003
T02205,Pradesh Awaaz Journal,Telugu,Magazine,2000
T02206,Pradesh Awaaz Live,English,Bulletin,2022
T02207,Pradesh Awaaz Monthly,Kannada,Digest,2019
T02208,Pradesh Awaaz Report,Marathi,Periodical,2024
T02209,Pradesh Awaaz Today,Hindi,Magazine,2005
T02210,Pradesh Awaaz Update,Kannada,Newspaper,2021
T02211,Pradesh Awaaz Weekly,Punjabi,Periodical,2024
T02212,Pradesh Bhaskar,Urdu,Newspaper,2001
T02213,Pradesh Bhaskar Bulletin,Tamil,Digest,2004
T02214,Pradesh Bhaskar Daily,Malayalam,Newspaper,2004
T02215,Pradesh Bhaskar Journal,Kannada,Magazine,2010
T02216,Pradesh Bhaskar Live,Malayalam,Digest,2024
T02217,Pradesh Bhaskar Monthly,Tamil,Journal,2023
T02218,Pradesh Bhaskar Report,Gujarati,Newspaper,2022
T02219,Pradesh Bhaskar Today,Telugu,Periodical,2023
T02220,Pradesh Bhaskar Update,Marathi,Periodical,2001
T02221,Pradesh Bhaskar Weekly,Kannada,Digest,2014
T02222,Pradesh Dainik Namaskar,Malayalam,Periodical,2017
T02223,Pradesh Dainik Namaskar Bulletin,Kannada,Magazine,2018
T02224,Pradesh Dainik Namaskar Daily,Marathi,Bulletin,2011
T02225,Pradesh Dainik Namaskar Journal,Tamil,Digest,2014
T02226,Pradesh Dainik Namaskar Live,Bengali,Bulletin,2017
T02227,Pradesh Dainik Namaskar Monthly,Marathi,Newspaper,2016
T02228,Pradesh Dainik Namaskar Report,Marathi,Journal,2009
T02229,Pradesh Dainik Namaskar Today,Bengali,Bulletin,2011
T02230,Pradesh Dainik Namaskar Update,Kannada,Newspaper,2024
T02231,Pradesh Dainik Namaskar Weekly,Urdu,Bulletin,2012
T02232,Pradesh Darpan,Marathi,Newspaper,2019
T02233,Pradesh Darpan Bulletin,Tamil,Bulletin,2007
T02234,Pradesh Darpan Daily,Tamil,Digest,2002
T02235,Pradesh Darpan Journal,Urdu,Bulletin,2012
T02236,Pradesh Darpan Live,Gujarati,Bulletin,2021
T02237,Pradesh Darpan Monthly,Kannada,Bulletin,2004
T02238,Pradesh Darpan Report,Punjabi,Periodical,2010
T02239,Pradesh Darpan Today,Telugu,Digest,2010
T02240,Pradesh Darpan Update,Hindi,Newspaper,2016
T02241,Pradesh Darpan Weekly,Urdu,Newspaper,2001
T02242,Pradesh Express,Marathi,Magazine,2001
T02243,Pradesh Express Bulletin,Gujarati,Newspaper,2015
T02244,Pradesh Express Daily,Gujarati,Newspaper,2001
T02245,Pradesh Express Journal,Punjabi,Digest,2012
T02246,Pradesh Express Live,Urdu,Journal,2016
T02247,Pradesh Express Monthly,Punjabi,Digest,2018
T02248,Pradesh Express Report,Bengali,Newspaper,2011
T02249,Pradesh Express Today,Gujarati,Bulletin,2022
T02250,Pradesh Express Update,Hindi,Newspaper,2006
T02251,Pradesh Express Weekly,Urdu,Journal,2002
T02252,Pradesh Herald,Kannada,Digest,2001
T02253,Pradesh Herald Bulletin,Tamil,Bulletin,2023
T02254,Pradesh Herald Daily,Telugu,Periodical,2022
T02255,Pradesh Herald Journal,English,Bulletin,2008
T02256,Pradesh Herald Live,Malayalam,Newspaper,2023
T02257,Pradesh Herald Monthly,Hindi,Periodical,2002
T02258,Pradesh Herald Report,Gujarati,Bulletin,2003
T02259,Pradesh Herald Today,Hindi,Digest,2007
T02260,Pradesh Herald Update,Malayalam,Journal,2006
T02261,Pradesh Herald Weekly,Gujarati,Bulletin,2021
T02262,Pradesh Indian Express,Gujarati,Bulletin,2020
T02263,Pradesh Indian Express Bulletin,Marathi,Bulletin,2023
T02264,Pradesh Indian Express Daily,Malayalam,Journal,2023
T02265,Pradesh Indian Express Journal,Hindi,Digest,2018
T02266,Pradesh Indian Express Live,Tamil,Digest,2014
T02267,Pradesh Indian Express Monthly,Urdu,Journal,2003
T02268,Pradesh Indian Express Report,Marathi,Magazine,2017
T02269,Pradesh Indian Express Today,Telugu,Bulletin,2010
T02270,Pradesh Indian Express Update,Urdu,Magazine,2017
T02271,Pradesh Indian Express Weekly,Punjabi,Journal,2011
T02272,Pradesh Jagran,Tamil,Bulletin,2010
T02273,Pradesh Jagran Bulletin,Tamil,Journal,2024
T02274,Pradesh Jagran Daily,Urdu,Journal,2023
T02275,Pradesh Jagran Journal,Tamil,Bulletin,2007
T02276,Pradesh Jagran Live,Punjabi,Bulletin,2006
T02277,Pradesh Jagran Monthly,Telugu,Bulletin,2023
T02278,Pradesh Jagran Report,Bengali,Periodical,2014
T02279,Pradesh Jagran Today,Kannada,Journal,2000
T02280,Pradesh Jagran Update,English,Periodical,2019
T02281,Pradesh Jagran Weekly,English,Bulletin,2004
T02282,Pradesh Kesari,Bengali,Newspaper,2009
T02283,Pradesh Kesari Bulletin,Gujarati,Magazine,2010
T02284,Pradesh Kesari Daily,English,Digest,2008
T02285,Pradesh Kesari Journal,Malayalam,Bulletin,2017
T02286,Pradesh Kesari Live,Punjabi,Bulletin,2004
T02287,Pradesh Kesari Monthly,Hindi,Newspaper,2014
T02288,Pradesh Kesari Report,Tamil,Magazine,2004
T02289,Pradesh Kesari Today,Bengali,Periodical,2018
T02290,Pradesh Kesari Update,Gujarati,Magazine,2008
T02291,Pradesh Kesari Weekly,Bengali,Newspaper,2018
T02292,Pradesh News,Telugu,Bulletin,2006
T02293,Pradesh News Bulletin,Hindi,Digest,2010
T02294,Pradesh News Daily,Kannada,Magazine,2015
T02295,Pradesh News Journal,Punjabi,Newspaper,2019
T02296,Pradesh News Live,Urdu,Periodical,2001
T02297,Pradesh News Monthly,Punjabi,Journal,2002
T02298,Pradesh News Report,English,Periodical,2011
T02299,Pradesh News Today,Telugu,Journal,2003
T02300,Pradesh News Update,Gujarati,Digest,2020
T02301,Pradesh News Weekly,Punjabi,Newspaper,2020
T02302,Pradesh Patrika,Urdu,Journal,2001
T02303,Pradesh Patrika Bulletin,Bengali,Bulletin,2001
T02304,Pradesh Patrika Daily,Tamil,Bulletin,2018
T02305,Pradesh Patrika Journal,Marathi,Periodical,2016
T02306,Pradesh Patrika Live,Gujarati,Magazine,2001
T02307,Pradesh Patrika Monthly,Urdu,Digest,2012
T02308,Pradesh Patrika Report,Kannada,Bulletin,2018
T02309,Pradesh Patrika Today,Malayalam,Newspaper,2007
T02310,Pradesh Patrika Update,Telugu,Periodical,2012
T02311,Pradesh Patrika Weekly,Marathi,Magazine,2010
T02312,Pradesh Post,Hindi,Journal,2018
T02313,Pradesh Post Bulletin,English,Bulletin,2012
T02314,Pradesh Post Daily,Bengali,Newspaper,2012
T02315,Pradesh Post Journal,Malayalam,Journal,2024
T02316,Pradesh Post Live,Marathi,Magazine,2015
T02317,Pradesh Post Monthly,Malayalam,Magazine,2015
T02318,Pradesh Post Report,Telugu,Digest,2018
T02319,Pradesh Post Today,Gujarati,Bulletin,2019
T02320,Pradesh Post Update,Malayalam,Magazine,2007
T02321,Pradesh Post Weekly,Hindi,Periodical,2024
T02322,Pradesh Prabhat,Telugu,Periodical,2021
T02323,Pradesh Prabhat Bulletin,Punjabi,Newspaper,2003
T02324,Pradesh Prabhat Daily,Urdu,Journal,2013
T02325,Pradesh Prabhat Journal,Tamil,Periodical,2006
T02326,Pradesh Prabhat Live,Tamil,Periodical,2019
T02327,Pradesh Prabhat Monthly,Urdu,Newspaper,2024
T02328,Pradesh Prabhat Report,Bengali,Magazine,2011
T02329,Pradesh Prabhat Today,Punjabi,Journal,2019
T02330,Pradesh Prabhat Update,Marathi,Journal,2001
T02331,Pradesh Prabhat Weekly,Gujarati,Magazine,2021
T02332,Pradesh Prakash,Tamil,Magazine,2024
T02333,Pradesh Prakash Bulletin,Hindi,Newspaper,2023
T02334,Pradesh Prakash Daily,English,Magazine,2019
T02335,Pradesh Prakash Journal,Marathi,Periodical,2000
T02336,Pradesh Prakash Live,Tamil,Digest,2003
T02337,Pradesh Prakash Monthly,Bengali,Journal,2015
T02338,Pradesh Prakash Report,English,Periodical,2006
T02339,Pradesh Prakash Today,Malayalam,Magazine,2006
T02340,Pradesh Prakash Update,Malayalam,Bulletin,2024
T02341,Pradesh Prakash Weekly,Bengali,Bulletin,2015
T02342,Pradesh Pratidin Sandhya,Punjabi,Digest,2004
T02343,Pradesh Pratidin Sandhya Bulletin,Urdu,Newspaper,2012
T02344,Pradesh Pratidin Sandhya Daily,Punjabi,Digest,2016
T02345,Pradesh Pratidin Sandhya Journal,English,Periodical,2005
T02346,Pradesh Pratidin Sandhya Live,English,Periodical,2006
T02347,Pradesh Pratidin Sandhya Monthly,Punjabi,Periodical,2001
T02348,Pradesh Pratidin Sandhya Report,Kannada,Digest,2000
T02349,Pradesh Pratidin Sandhya Today,Hindi,Journal,2021
T02350,Pradesh Pratidin Sandhya Update,Bengali,Digest,2021
T02351,Pradesh Pratidin Sandhya Weekly,Tamil,Newspaper,2000
T02352,Pradesh Samachar,Bengali,Digest,2012
T02353,Pradesh Samachar Bulletin,Gujarati,Journal,2016
T02354,Pradesh Samachar Daily,Hindi,Periodical,2015
T02355,Pradesh Samachar Journal,Punjabi,Bulletin,2002
T02356,Pradesh Samachar Live,Marathi,Magazine,2016
T02357,Pradesh Samachar Monthly,Kannada,Bulletin,2022
T02358,Pradesh Samachar Report,English,Newspaper,2007
T02359,Pradesh Samachar Today,Malayalam,Periodical,2010
T02360,Pradesh Samachar Update,Kannada,Journal,2023
T02361,Pradesh Samachar Weekly,Marathi,Newspaper,2011
T02362,Pradesh Sandesh,Urdu,Periodical,2011
T02363,Pradesh Sandesh Bulletin,Urdu,Periodical,2007
T02364,Pradesh Sandesh Daily,Malayalam,Periodical,2001
T02365,Pradesh Sandesh Journal,Urdu,Periodical,2012
T02366,Pradesh Sandesh Live,English,Bulletin,2008
T02367,Pradesh Sandesh Monthly,Gujarati,Magazine,2010
T02368,Pradesh Sandesh Report,Telugu,Digest,2004
T02369,Pradesh Sandesh Today,Hindi,Digest,2012
T02370,Pradesh Sandesh Update,Malayalam,Digest,2019
T02371,Pradesh Sandesh Weekly,Urdu,Digest,2007
T02372,Pradesh Sandhya,Telugu,Magazine,2018
T02373,Pradesh Sandhya Bulletin,Marathi,Journal,2009
T02374,Pradesh Sandhya Daily,Punjabi,Periodical,2014
T02375,Pradesh Sandhya Journal,Malayalam,Magazine,2006
T02376,Pradesh Sandhya Live,Urdu,Magazine,2018
T02377,Pradesh Sandhya Monthly,Malayalam,Digest,2006
T02378,Pradesh Sandhya Report,Marathi,Periodical,2022
T02379,Pradesh Sandhya Today,Malayalam,Magazine,2013
T02380,Pradesh Sandhya Update,Marathi,Digest,2018
T02381,Pradesh Sandhya Weekly,Marathi,Periodical,2002
T02382,Pradesh The Hindu,Malayalam,Bulletin,2023
T02383,Pradesh The Hindu Bulletin,Hindi,Magazine,2010
T02384,Pradesh The Hindu Daily,Marathi,Digest,2000
T02385,Pradesh The Hindu Journal,Tamil,Journal,2013
T02386,Pradesh The Hindu Live,Bengali,Journal,2023
T02387,Pradesh The Hindu Monthly,Urdu,Digest,2008
T02388,Pradesh The Hindu Report,Marathi,Magazine,2003
T02389,Pradesh The Hindu Today,Marathi,Magazine,2000
T02390,Pradesh The Hindu Update,Punjabi,Bulletin,2008
T02391,Pradesh The Hindu Weekly,Punjabi,Bulletin,2019
T02392,Pradesh Times,Gujarati,Bulletin,2007
T02393,Pradesh Times Bulletin,Gujarati,Digest,2000
T02394,Pradesh Times Daily,Tamil,Newspaper,2022
T02395,Pradesh Times Journal,Kannada,Magazine,2016
T02396,Pradesh Times Live,Punjabi,Journal,2022
T02397,Pradesh Times Monthly,Urdu,Periodical,2005
T02398,Pradesh Times Report,Telugu,Journal,2015
T02399,Pradesh Times Today,Marathi,Magazine,2006
T02400,Pradesh Times Update,Gujarati,Newspaper,2013
T02401,Pradesh Times Weekly,English,Periodical,2013
T02402,Pradesh Tribune,Gujarati,Digest,2021
T02403,Pradesh Tribune Bulletin,Gujarati,Magazine,2002
T02404,Pradesh Tribune Daily,Marathi,Journal,2019
T02405,Pradesh Tribune Journal,Kannada,Digest,2010
T02406,Pradesh Tribune Live,Kannada,Magazine,2013
T02407,Pradesh Tribune Monthly,Telugu,Newspaper,2019
T02408,Pradesh Tribune Report,Telugu,Digest,2010
T02409,Pradesh Tribune Today,Telugu,Bulletin,2023
T02410,Pradesh Tribune Update,Punjabi,Bulletin,2017
T02411,Pradesh Tribune Weekly,Malayalam,Digest,2022
T02412,Pradesh Vartha,English,Bulletin,2003
T02413,Pradesh Vartha Bulletin,Kannada,Journal,2001
T02414,Pradesh Vartha Daily,Gujarati,Bulletin,2017
T02415,Pradesh Vartha Journal,Telugu,Digest,2001
T02416,Pradesh Vartha Live,Malayalam,Journal,2016
T02417,Pradesh Vartha Monthly,Urdu,Newspaper,2006
T02418,Pradesh Vartha Report,Bengali,Journal,2012
T02419,Pradesh Vartha Today,Bengali,Periodical,2014
T02420,Pradesh Vartha Update,Marathi,Journal,2009
T02421,Pradesh Vartha Weekly,Punjabi,Newspaper,2022
T02422,Pradesh Vichar,Malayalam,Magazine,2014
T02423,Pradesh Vichar Bulletin,Urdu,Journal,2002
T02424,Pradesh Vichar Daily,Malayalam,Newspaper,2005
T02425,Pradesh Vichar Journal,Punjabi,Digest,2017
T02426,Pradesh Vichar Live,Marathi,Journal,2013
T02427,Pradesh Vichar Monthly,Tamil,Journal,2000
T02428,Pradesh Vichar Report,Marathi,Journal,2018
T02429,Pradesh Vichar Today,Gujarati,Journal,2002
T02430,Pradesh Vichar Update,Bengali,Periodical,2022
T02431,Pradesh Vichar Weekly,Urdu,Digest,2005
T02432,Prakash,Hindi,Newspaper,2003
T02433,Prakash Bulletin,Kannada,Digest,2011
T02434,Prakash Daily,Hindi,Bulletin,2022
T02435,Prakash Journal,Telugu,Digest,2016
T02436,Prakash Live,Punjabi,Magazine,2012
T02437,Prakash Monthly,Malayalam,Journal,2001
T02438,Prakash Report,Marathi,Periodical,2018
T02439,Prakash Today,Urdu,Magazine,2005
T02440,Prakash Update,Marathi,Magazine,2024
T02441,Prakash Weekly,English,Journal,2009
T02442,Pratidin Sandhya,Bengali,Digest,2024
T02443,Pratidin Sandhya Bulletin,Kannada,Periodical,2020
T02444,Pratidin Sandhya Daily,Marathi,Newspaper,2004
T02445,Pratidin Sandhya Journal,Gujarati,Newspaper,2019
T02446,Pratidin Sandhya Live,Bengali,Newspaper,2014
T02447,Pratidin Sandhya Monthly,Kannada,Journal,2017
T02448,Pratidin Sandhya Report,English,Bulletin,2015
T02449,Pratidin Sandhya Today,Gujarati,Magazine,2018
T02450,Pratidin Sandhya Update,Urdu,Journal,2014
T02451,Pratidin Sandhya Weekly,Telugu,Journal,2002
T02452,Pune Awaaz,Punjabi,Bulletin,2000
T02453,Pune Bhaskar,Gujarati,Bulletin,2008
T02454,Pune Dainik Namaskar,Punjabi,Digest,2017
T02455,Pune Darpan,Gujarati,Newspaper,2005
T02456,Pune Darpan Daily,Marathi,Newspaper,2020
T02457,Pune Darpan Monthly,Tamil,Newspaper,2004
T02458,Pune Darpan Today,English,Digest,2018
T02459,Pune Darpan Weekly,Punjabi,Periodical,2010
T02460,Pune Express,Hindi,Newspaper,2003
T02461,Pune Express Daily,Telugu,Magazine,2005
T02462,Pune Express Monthly,Urdu,Periodical,2019
T02463,Pune Express Today,Urdu,Digest,2022
T02464,Pune Express Weekly,Punjabi,Bulletin,2017
T02465,Pune Herald,Marathi,Journal,2023
T02466,Pune Herald Daily,Punjabi,Periodical,2001
T02467,Pune Herald Monthly,Hindi,Periodical,2010
T02468,Pune Herald Today,Tamil,Journal,2002
T02469,Pune Herald Weekly,Telugu,Bulletin,2002
T02470,Pune Indian Express,Bengali,Journal,2004
T02471,Pune Jagran,Hindi,Digest,2008
T02472,Pune Kesari,Tamil,Bulletin,2013
T02473,Pune News,Malayalam,Magazine,2022
T02474,Pune News Daily,Gujarati,Bulletin,2001
T02475,Pune News Monthly,Hindi,Bulletin,2023
T02476,Pune News Today,Urdu,Bulletin,2002
T02477,Pune News Weekly,Kannada,Digest,2022
T02478,Pune Patrika,Punjabi,Digest,2009
T02479,Pune Post,Telugu,Bulletin,2010
T02480,Pune Post Daily,Bengali,Bulletin,2018
T02481,Pune Post Monthly,Punjabi,Periodical,2004
T02482,Pune Post Today,Punjabi,Bulletin,2015
T02483,Pune Post Weekly,Malayalam,Digest,2020
T02484,Pune Prabhat,Kannada,Journal,2005
T02485,Pune Prakash,Punjabi,Magazine,2022
T02486,Pune Pratidin Sandhya,Bengali,Magazine,2000
T02487,Pune Samachar,Hindi,Newspaper,2014
T02488,Pune Samachar Daily,Urdu,Newspaper,2023
T02489,Pune Samachar Monthly,Gujarati,Bulletin,2013
T02490,Pune Samachar Today,Telugu,Newspaper,2010
T02491,Pune Samachar Weekly,Tamil,Bulletin,2020
T02492,Pune Sandesh,Gujarati,Newspaper,2020
T02493,Pune Sandesh Daily,Gujarati,Digest,2009
T02494,Pune Sandesh Monthly,Bengali,Newspaper,2009
T02495,Pune Sandesh Today,Bengali,Bulletin,2017
T02496,Pune Sandesh Weekly,Tamil,Newspaper,2003
T02497,Pune Sandhya,Urdu,Periodical,2010
T02498,Pune The Hindu,Telugu,Digest,2018
T02499,Pune Times,Punjabi,Newspaper,2005
T02500,Pune Times Daily,Gujarati,Periodical,2010
T02501,Pune Times Monthly,Urdu,Journal,2015
T02502,Pune Times Today,English,Digest,2004
T02503,Pune Times Weekly,Kannada,Magazine,2020
T02504,Pune Tribune,Kannada,Bulletin,2010
T02505,Pune Tribune Daily,Kannada,Journal,2023
T02506,Pune Tribune Monthly,English,Bulletin,2009
T02507,Pune Tribune Today,Punjabi,Digest,2021
T02508,Pune Tribune Weekly,Tamil,Bulletin,2017
T02509,Pune Vartha,English,Magazine,2018
T02510,Pune Vichar,Urdu,Periodical,2011
T02511,Pune Vichar Daily,Hindi,Magazine,2008
T02512,Pune Vichar Monthly,English,Periodical,2012
T02513,Pune Vichar Today,Urdu,Bulletin,2005
T02514,Pune Vichar Weekly,Punjabi,Bulletin,2012
T02515,Ranchi Awaaz,Marathi,Bulletin,2003
T02516,Ranchi Bhaskar,Bengali,Digest,2010
T02517,Ranchi Dainik Namaskar,English,Periodical,2013
T02518,Ranchi Darpan,Hindi,Journal,2007
T02519,Ranchi Express,Tamil,Journal,2009
